image_id,decision,suspicious_slots,plate_text,ocr_plate_text,plate_text_corrected,suspicious_characters,slot_count,plate_type,input_path,rectified_path,notes,annotated_at
IPC_2025-08-14.15.27.02.1990,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.02.1990.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.02.1990/03_rectified.jpg,,2026-08-26T10:54:51+08:00
IPC_2025-08-14.15.27.08.2610,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.08.2610.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.08.2610/03_rectified.jpg,,2026-08-26T10:54:54+08:00
IPC_2025-08-14.15.27.13.2550,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.13.2550.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.13.2550/03_rectified.jpg,,2026-08-26T10:54:56+08:00
IPC_2025-08-14.15.27.14.9840,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.14.9840.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.14.9840/03_rectified.jpg,,2026-08-26T10:54:58+08:00
IPC_2025-08-14.15.27.16.5180,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.16.5180.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.16.5180/03_rectified.jpg,,2026-08-26T10:55:01+08:00
IPC_2025-08-14.15.27.19.6899,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.19.6899.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.19.6899/03_rectified.jpg,,2026-08-26T10:55:03+08:00
IPC_2025-08-14.15.27.22.8910,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.22.8910.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.22.8910/03_rectified.jpg,,2026-08-26T10:55:05+08:00
IPC_2025-08-14.15.27.24.7010,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.24.7010.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.24.7010/03_rectified.jpg,,2026-08-26T10:55:07+08:00
IPC_2025-08-14.15.27.26.2230,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.26.2230.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.26.2230/03_rectified.jpg,,2026-08-26T10:55:09+08:00
IPC_2025-08-14.15.27.29.7640,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.29.7640.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.29.7640/03_rectified.jpg,,2026-08-26T10:55:11+08:00
IPC_2025-08-14.15.27.32.2450,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.32.2450.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.32.2450/03_rectified.jpg,,2026-08-26T10:55:13+08:00
IPC_2025-08-14.15.27.36.6590,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.36.6590.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.36.6590/03_rectified.jpg,,2026-08-26T10:55:15+08:00
IPC_2025-08-14.15.27.38.6830,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.38.6830.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.38.6830/03_rectified.jpg,,2026-08-26T10:55:17+08:00
IPC_2025-08-14.15.27.47.5470,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.47.5470.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.47.5470/03_rectified.jpg,,2026-08-26T10:55:20+08:00
IPC_2025-08-14.15.27.49.0190,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.49.0190.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.49.0190/03_rectified.jpg,,2026-08-26T10:55:21+08:00
IPC_2025-08-14.15.27.50.4640,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.50.4640.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.50.4640/03_rectified.jpg,,2026-08-26T10:55:24+08:00
IPC_2025-08-14.15.27.53.7270,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.53.7270.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.53.7270/03_rectified.jpg,,2026-08-26T10:55:27+08:00
IPC_2025-08-14.15.27.59.9330,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.27.59.9330.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.27.59.9330/03_rectified.jpg,,2026-08-26T10:55:30+08:00
IPC_2025-08-14.15.28.01.3790,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.01.3790.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.01.3790/03_rectified.jpg,,2026-08-26T10:55:38+08:00
IPC_2025-08-14.15.28.02.7880,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.02.7880.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.02.7880/03_rectified.jpg,,2026-08-26T10:55:40+08:00
IPC_2025-08-14.15.28.05.3670,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.05.3670.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.05.3670/03_rectified.jpg,,2026-08-26T10:55:42+08:00
IPC_2025-08-14.15.28.07.0110,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.07.0110.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.07.0110/03_rectified.jpg,,2026-08-26T10:55:45+08:00
IPC_2025-08-14.15.28.10.6250,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.10.6250.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.10.6250/03_rectified.jpg,,2026-08-26T10:55:48+08:00
IPC_2025-08-14.15.28.12.2240,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.12.2240.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.12.2240/03_rectified.jpg,,2026-08-26T10:55:51+08:00
IPC_2025-08-14.15.28.14.1170,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.14.1170.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.14.1170/03_rectified.jpg,,2026-08-26T10:55:53+08:00
IPC_2025-08-14.15.28.15.8790,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.15.8790.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.15.8790/03_rectified.jpg,,2026-08-26T10:55:54+08:00
IPC_2025-08-14.15.28.22.9300,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.22.9300.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.22.9300/03_rectified.jpg,,2026-08-26T10:55:58+08:00
IPC_2025-08-14.15.28.24.6560,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.24.6560.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.24.6560/03_rectified.jpg,,2026-08-26T10:56:00+08:00
IPC_2025-08-14.15.28.27.4010,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.27.4010.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.27.4010/03_rectified.jpg,,2026-08-26T10:56:03+08:00
IPC_2025-08-14.15.28.29.0450,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.29.0450.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.29.0450/03_rectified.jpg,,2026-08-26T10:56:06+08:00
IPC_2025-08-14.15.28.33.7760,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.33.7760.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.33.7760/03_rectified.jpg,,2026-08-26T10:56:10+08:00
IPC_2025-08-14.15.28.35.2730,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.35.2730.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.35.2730/03_rectified.jpg,,2026-08-26T10:56:13+08:00
IPC_2025-08-14.15.28.37.5200,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.37.5200.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.37.5200/03_rectified.jpg,,2026-08-26T10:56:15+08:00
IPC_2025-08-14.15.28.39.1460,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.39.1460.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.39.1460/03_rectified.jpg,,2026-08-26T10:56:18+08:00
IPC_2025-08-14.15.28.51.7960,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.51.7960.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.51.7960/03_rectified.jpg,,2026-08-26T10:56:22+08:00
IPC_2025-08-14.15.28.53.1240,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.53.1240.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.53.1240/03_rectified.jpg,,2026-08-26T10:56:25+08:00
IPC_2025-08-14.15.28.55.3400,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.55.3400.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.55.3400/03_rectified.jpg,,2026-08-26T10:56:27+08:00
IPC_2025-08-14.15.28.56.8830,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.56.8830.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.56.8830/03_rectified.jpg,,2026-08-26T10:56:29+08:00
IPC_2025-08-14.15.28.59.4730,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.28.59.4730.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.28.59.4730/03_rectified.jpg,,2026-08-26T10:56:36+08:00
IPC_2025-08-14.15.29.00.9680,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.00.9680.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.00.9680/03_rectified.jpg,,2026-08-26T10:56:38+08:00
IPC_2025-08-14.15.29.03.4410,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.03.4410.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.03.4410/03_rectified.jpg,,2026-08-26T10:56:40+08:00
IPC_2025-08-14.15.29.18.6460,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.18.6460.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.18.6460/03_rectified.jpg,,2026-08-26T10:56:42+08:00
IPC_2025-08-14.15.29.21.1930,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.21.1930.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.21.1930/03_rectified.jpg,,2026-08-26T10:56:45+08:00
IPC_2025-08-14.15.29.23.3670,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.23.3670.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.23.3670/03_rectified.jpg,,2026-08-26T10:56:47+08:00
IPC_2025-08-14.15.29.27.3880,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.27.3880.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.27.3880/03_rectified.jpg,,2026-08-26T10:56:49+08:00
IPC_2025-08-14.15.29.33.2660,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.33.2660.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.33.2660/03_rectified.jpg,,2026-08-26T10:56:54+08:00
IPC_2025-08-14.15.29.35.1580,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.35.1580.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.35.1580/03_rectified.jpg,,2026-08-26T10:57:08+08:00
IPC_2025-08-14.15.29.37.3160,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.37.3160.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.37.3160/03_rectified.jpg,,2026-08-26T10:57:10+08:00
IPC_2025-08-14.15.29.41.6879,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.41.6879.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.41.6879/03_rectified.jpg,,2026-08-26T10:57:18+08:00
IPC_2025-08-14.15.29.44.4060,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.44.4060.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.44.4060/03_rectified.jpg,,2026-08-26T10:57:21+08:00
IPC_2025-08-14.15.29.45.9950,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.45.9950.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.45.9950/03_rectified.jpg,,2026-08-26T10:57:32+08:00
IPC_2025-08-14.15.29.47.1490,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.47.1490.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.47.1490/03_rectified.jpg,,2026-08-26T10:57:35+08:00
IPC_2025-08-14.15.29.51.0740,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.51.0740.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.51.0740/03_rectified.jpg,,2026-08-26T10:57:37+08:00
IPC_2025-08-14.15.29.57.4730,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.57.4730.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.57.4730/03_rectified.jpg,,2026-08-26T10:57:40+08:00
IPC_2025-08-14.15.29.58.9940,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.29.58.9940.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.29.58.9940/03_rectified.jpg,,2026-08-26T10:57:43+08:00
IPC_2025-08-14.15.30.01.7370,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.01.7370.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.01.7370/03_rectified.jpg,,2026-08-26T10:57:45+08:00
IPC_2025-08-14.15.30.04.8400,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.04.8400.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.04.8400/03_rectified.jpg,,2026-08-26T10:57:49+08:00
IPC_2025-08-14.15.30.16.0130,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.16.0130.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.16.0130/03_rectified.jpg,,2026-08-26T10:57:55+08:00
IPC_2025-08-14.15.30.17.9140,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.17.9140.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.17.9140/03_rectified.jpg,,2026-08-26T10:57:59+08:00
IPC_2025-08-14.15.30.19.8139,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.19.8139.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.19.8139/03_rectified.jpg,,2026-08-26T10:58:01+08:00
IPC_2025-08-14.15.30.21.5230,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.21.5230.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.21.5230/03_rectified.jpg,,2026-08-26T10:58:07+08:00
IPC_2025-08-14.15.30.25.1350,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.25.1350.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.25.1350/03_rectified.jpg,,2026-08-26T10:58:09+08:00
IPC_2025-08-14.15.30.26.5450,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.26.5450.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.26.5450/03_rectified.jpg,,2026-08-26T10:58:11+08:00
IPC_2025-08-14.15.30.28.7930,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.28.7930.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.28.7930/03_rectified.jpg,,2026-08-26T10:58:13+08:00
IPC_2025-08-14.15.30.34.9420,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.34.9420.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.34.9420/03_rectified.jpg,,2026-08-26T10:58:16+08:00
IPC_2025-08-14.15.30.36.4960,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.36.4960.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.36.4960/03_rectified.jpg,,2026-08-26T10:58:19+08:00
IPC_2025-08-14.15.30.39.1580,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.39.1580.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.39.1580/03_rectified.jpg,,2026-08-26T10:58:21+08:00
IPC_2025-08-14.15.30.51.0460,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.51.0460.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.51.0460/03_rectified.jpg,,2026-08-26T10:58:24+08:00
IPC_2025-08-14.15.30.55.8850,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.30.55.8850.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.30.55.8850/03_rectified.jpg,,2026-08-26T10:58:27+08:00
IPC_2025-08-14.15.31.00.8690,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.31.00.8690.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.31.00.8690/03_rectified.jpg,,2026-08-26T10:58:33+08:00
IPC_2025-08-14.15.31.05.9610,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.31.05.9610.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.31.05.9610/03_rectified.jpg,,2026-08-26T10:58:35+08:00
IPC_2025-08-14.15.31.08.3439,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.31.08.3439.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.31.08.3439/03_rectified.jpg,,2026-08-26T10:58:38+08:00
IPC_2025-08-14.15.31.13.9950,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.31.13.9950.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.31.13.9950/03_rectified.jpg,,2026-08-26T10:58:40+08:00
IPC_2025-08-14.15.31.15.3680,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.31.15.3680.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.31.15.3680/03_rectified.jpg,,2026-08-26T10:58:42+08:00
IPC_2025-08-14.15.31.17.3990,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-14.15.31.17.3990.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-14.15.31.17.3990/03_rectified.jpg,,2026-08-26T10:58:44+08:00
